timestamp,open,high,low,close,volume
2022-03-31 19:30:00,113.6646,113.6646,113.6646,113.6646,100
2022-03-31 19:00:00,113.6646,113.6646,113.6646,113.6646,200
2022-03-31 18:45:00,113.6646,113.6646,113.6646,113.6646,344
2022-03-31 18:15:00,113.4286,113.6558,113.4198,113.6558,807
2022-03-31 18:00:00,113.7345,113.7345,113.6646,113.6646,300
2022-03-31 17:45:00,113.6821,113.6821,113.6821,113.6821,133
2022-03-31 17:15:00,113.5335,113.5335,113.4373,113.4373,1178
2022-03-31 16:45:00,113.6471,113.6646,113.6471,113.6646,2518
2022-03-31 16:30:00,113.6645,113.6646,113.6296,113.6646,864
2022-03-31 16:15:00,113.6646,113.7433,113.6384,113.6471,6161
2022-03-31 16:00:00,113.6777,113.6908,113.4780,113.6646,948911
2022-03-31 15:45:00,114.0318,114.1367,113.6471,113.6733,489970
2022-03-31 15:30:00,114.3508,114.3814,113.9880,114.0318,149506
2022-03-31 15:15:00,114.3989,114.5301,114.2896,114.3552,67256
2022-03-31 15:00:00,114.5126,114.6524,114.3552,114.3814,65769
2022-03-31 14:45:00,114.4776,114.5559,114.4339,114.5126,47102
2022-03-31 14:30:00,114.5956,114.6437,114.3290,114.4814,58787
2022-03-31 14:15:00,114.8054,114.8797,114.5213,114.6087,68104
2022-03-31 14:00:00,114.8562,114.9207,114.8011,114.8098,42295
2022-03-31 13:45:00,114.7675,114.9628,114.6874,114.8797,43984
2022-03-31 13:30:00,114.8011,114.8532,114.7224,114.7836,33800
2022-03-31 13:15:00,114.9584,114.9584,114.7486,114.7980,70389
2022-03-31 13:00:00,115.0983,115.1507,114.9584,114.9672,38410
2022-03-31 12:45:00,115.1857,115.2119,115.0196,115.0808,36275
2022-03-31 12:30:00,114.9934,115.2204,114.9934,115.1726,48544
2022-03-31 12:15:00,115.0633,115.2119,114.9322,115.0109,52932
2022-03-31 12:00:00,114.9060,115.0983,114.7748,115.0721,44974
2022-03-31 11:45:00,114.8797,115.0021,114.8344,114.9234,40472
2022-03-31 11:30:00,114.6960,114.9060,114.5603,114.8885,52987
2022-03-31 11:15:00,114.8696,114.8696,114.6612,114.6868,55532
2022-03-31 11:00:00,114.4863,114.9149,114.4776,114.8710,67049
2022-03-31 10:45:00,114.3115,114.5824,114.2591,114.4951,69008
2022-03-31 10:30:00,114.5475,114.5650,114.2153,114.3028,71668
2022-03-31 10:15:00,114.5126,114.6962,114.4252,114.6044,69886
2022-03-31 10:00:00,114.9060,114.9060,114.3683,114.4820,144592
2022-03-31 09:45:00,114.9846,115.2906,114.8623,114.9016,66038
2022-03-31 09:30:00,114.2765,115.0834,114.1891,114.9846,242372
2022-03-31 09:15:00,115.3081,115.3081,114.3028,114.3290,4645
2022-03-31 09:00:00,115.3955,115.3955,115.3955,115.3955,170
2022-03-31 07:00:00,115.6053,115.6053,115.5704,115.5704,204
2022-03-30 19:45:00,115.6578,115.6578,115.6578,115.6578,490
2022-03-30 16:45:00,115.8326,115.8326,115.8326,115.8326,428
2022-03-30 16:30:00,115.7365,115.7365,115.7365,115.7365,942
2022-03-30 16:15:00,115.0983,115.5092,115.0983,115.5092,2895
2022-03-30 16:00:00,115.5092,115.5092,115.5092,115.5092,498946
2022-03-30 15:45:00,115.1857,115.5616,115.1333,115.5179,232145
2022-03-30 15:30:00,115.0196,115.1945,114.9596,115.1770,67907
2022-03-30 15:15:00,115.0677,115.0939,114.8623,115.0284,43598
2022-03-30 15:00:00,115.1070,115.1770,115.0196,115.0546,47055
2022-03-30 14:45:00,115.1639,115.1857,115.0721,115.1245,29849
2022-03-30 14:30:00,115.3256,115.3518,115.1507,115.1682,35644
2022-03-30 14:15:00,115.4742,115.4742,115.3168,115.3343,35738
2022-03-30 14:00:00,115.2207,115.4567,115.2163,115.4567,28688
2022-03-30 13:45:00,115.2819,115.3255,115.1682,115.2119,30200
2022-03-30 13:30:00,115.3693,115.3693,115.1834,115.2644,34916
2022-03-30 13:15:00,115.3780,115.5092,115.3606,115.3780,35628
2022-03-30 13:00:00,115.5154,115.5310,115.3081,115.3868,41567
2022-03-30 12:45:00,115.6288,115.6928,115.5092,115.5179,25112
2022-03-30 12:30:00,115.5660,115.6403,115.5354,115.6307,28504
2022-03-30 12:15:00,115.6053,115.6567,115.4961,115.5660,18745
2022-03-30 12:00:00,115.7977,115.8676,115.5704,115.6228,48582
2022-03-30 11:45:00,115.9069,115.9549,115.7190,115.7802,23981
2022-03-30 11:30:00,115.9026,115.9812,115.6878,115.9288,38100
2022-03-30 11:15:00,115.8676,116.2173,115.8151,115.9069,64504
2022-03-30 11:00:00,115.9681,116.0512,115.7540,115.8589,54807
