timestamp,open,high,low,close,volume
2022-12-30 17:45:00,128.3374,128.3374,128.3374,128.3374,300
2022-12-30 16:45:00,127.7843,127.7843,127.7843,127.7843,300
2022-12-30 16:30:00,127.7933,127.7933,127.7843,127.7843,1697
2022-12-30 16:00:00,127.7843,128.0654,127.7843,127.7843,676940
2022-12-30 15:45:00,127.3353,127.7933,127.3353,127.7843,295054
2022-12-30 15:30:00,126.9181,127.3988,126.9045,127.3580,71563
2022-12-30 15:15:00,126.9226,127.0949,126.8591,126.9226,57090
2022-12-30 15:00:00,126.4963,126.9498,126.4873,126.9136,70787
2022-12-30 14:45:00,126.6868,126.7231,126.4782,126.4873,71432
2022-12-30 14:30:00,126.8138,126.8863,126.6823,126.6959,37020
2022-12-30 14:15:00,126.8229,126.8515,126.7049,126.8229,34477
2022-12-30 14:00:00,126.9136,126.9770,126.7866,126.8410,36178
2022-12-30 13:45:00,126.9100,126.9453,126.8410,126.9045,34089
2022-12-30 13:30:00,126.8319,127.0315,126.8047,126.9136,47172
2022-12-30 13:15:00,127.2129,127.2129,126.5462,126.8319,66935
2022-12-30 13:00:00,127.2945,127.3444,127.1856,127.2265,30681
2022-12-30 12:45:00,127.4124,127.4260,127.1584,127.2673,29940
2022-12-30 12:30:00,127.4033,127.4668,127.3308,127.3761,28697
2022-12-30 12:15:00,127.3126,127.4441,127.3126,127.3852,24455
2022-12-30 12:00:00,127.3761,127.4759,127.2673,127.2945,61261
2022-12-30 11:45:00,127.2582,127.4079,127.1630,127.3670,43146
2022-12-30 11:30:00,127.0677,127.4351,127.0405,127.2491,41019
2022-12-30 11:15:00,127.1494,127.1584,126.9589,127.0587,55551
2022-12-30 11:00:00,127.2310,127.2491,127.0587,127.1358,32153
2022-12-30 10:45:00,127.4054,127.5938,127.2129,127.2355,25133
2022-12-30 10:30:00,127.5575,127.5938,127.4033,127.4033,39541
2022-12-30 10:15:00,127.4169,127.6573,127.3126,127.5484,43753
2022-12-30 10:00:00,127.3398,127.4577,127.1766,127.4033,74336
2022-12-30 09:45:00,127.5893,127.6255,127.1856,127.3670,46097
2022-12-30 09:30:00,127.4668,127.7297,127.0470,127.6210,82819
2022-12-30 09:15:00,127.4759,127.6573,127.4759,127.6573,690
2022-12-30 08:15:00,127.6482,127.6482,127.5847,127.5938,539
2022-12-30 08:00:00,127.6482,127.6845,127.6482,127.6845,200
2022-12-29 19:00:00,127.8840,127.8840,127.8840,127.8840,400
2022-12-29 18:45:00,127.8840,127.8840,127.8840,127.8840,500
2022-12-29 17:45:00,127.9022,127.9294,127.9022,127.9294,700
2022-12-29 17:00:00,127.9294,127.9384,127.9294,127.9384,596
2022-12-29 16:45:00,128.0654,128.1017,127.9384,127.9384,898
2022-12-29 16:15:00,127.9384,127.9384,127.9384,127.9384,11345
2022-12-29 16:00:00,127.9384,127.9384,127.9384,127.9384,384974
2022-12-29 15:45:00,128.0110,128.1699,127.7933,127.9112,335761
2022-12-29 15:30:00,127.9838,128.0302,127.8659,128.0210,52594
2022-12-29 15:15:00,127.9475,128.0473,127.8840,127.9747,52992
2022-12-29 15:00:00,128.1470,128.2649,127.9747,127.9747,34088
2022-12-29 14:45:00,128.3103,128.3194,128.1108,128.1637,33998
2022-12-29 14:30:00,128.1380,128.3556,128.1198,128.3194,20456
2022-12-29 14:15:00,128.2015,128.3103,128.1108,128.1334,29163
2022-12-29 14:00:00,128.3103,128.4554,128.1969,128.2105,29190
2022-12-29 13:45:00,128.2922,128.3012,128.1652,128.2922,29340
2022-12-29 13:30:00,128.2559,128.3176,128.1470,128.2831,38905
2022-12-29 13:15:00,128.1289,128.2967,128.0563,128.2831,23475
2022-12-29 13:00:00,128.3738,128.3738,128.0881,128.1440,23315
2022-12-29 12:45:00,128.2468,128.4125,128.1788,128.3829,42898
2022-12-29 12:30:00,128.3556,128.3556,128.1380,128.2196,36244
2022-12-29 12:15:00,128.4191,128.4826,128.3284,128.3466,23441
2022-12-29 12:00:00,128.5824,128.6368,128.3556,128.4373,32755
2022-12-29 11:45:00,128.3148,128.6096,128.3012,128.5733,38745
2022-12-29 11:30:00,128.1924,128.3829,128.1924,128.3012,36366
2022-12-29 11:15:00,128.1017,128.2840,128.0790,128.1879,34138
2022-12-29 11:00:00,128.5008,128.5280,128.0382,128.1108,35798
2022-12-29 10:45:00,128.4102,128.5915,128.3466,128.4917,43535
2022-12-29 10:30:00,128.7183,128.8001,128.4373,128.4463,52447
