timestamp,open,high,low,close,volume
2022-11-30 19:30:00,135.1671,135.1671,135.1671,135.1671,599
2022-11-30 18:00:00,135.6387,135.6387,135.6387,135.6387,211
2022-11-30 17:30:00,135.2759,135.2759,135.2759,135.2759,200
2022-11-30 17:15:00,135.6296,135.6296,135.6296,135.6296,100
2022-11-30 16:45:00,135.3394,135.3394,135.3303,135.3394,1470
2022-11-30 16:30:00,135.0492,135.4029,135.0492,135.4029,89421
2022-11-30 16:00:00,135.0492,135.8292,135.0492,135.3938,2744264
2022-11-30 15:45:00,135.4029,135.5752,134.8224,135.0219,453355
2022-11-30 15:30:00,135.3212,135.7203,135.2759,135.4029,137400
2022-11-30 15:15:00,134.9947,135.3666,134.9630,135.3223,95844
2022-11-30 15:00:00,134.7317,135.0083,134.7317,134.9675,69516
2022-11-30 14:45:00,134.4052,134.8043,134.3871,134.7479,59083
2022-11-30 14:30:00,134.5503,134.6319,134.3417,134.3871,62344
2022-11-30 14:15:00,134.2057,134.6319,134.1647,134.5503,70177
2022-11-30 14:00:00,133.7068,134.1875,133.6978,134.1785,61066
2022-11-30 13:45:00,133.3984,133.7475,132.9268,133.7431,46837
2022-11-30 13:30:00,132.5278,133.6615,132.4552,133.3803,74051
2022-11-30 13:15:00,132.6366,132.6457,132.4824,132.5595,22125
2022-11-30 13:00:00,132.4643,132.6184,132.3826,132.6003,21571
2022-11-30 12:45:00,132.3101,132.4733,132.2829,132.4189,24554
2022-11-30 12:30:00,132.2905,132.3781,132.2284,132.3146,28250
2022-11-30 12:15:00,132.5187,132.5368,132.2284,132.2783,38137
2022-11-30 12:00:00,132.6774,132.6910,132.4380,132.5232,26213
2022-11-30 11:45:00,132.5053,132.7091,132.4552,132.6910,29436
2022-11-30 11:30:00,132.5069,132.6366,132.4643,132.5005,23590
2022-11-30 11:15:00,132.3733,132.5822,132.2466,132.5069,31610
2022-11-30 11:00:00,132.2511,132.3826,132.1740,132.3826,29430
2022-11-30 10:45:00,132.5368,132.5992,132.1196,132.2194,57196
2022-11-30 10:30:00,132.2284,132.5550,132.2103,132.5504,53162
2022-11-30 10:15:00,132.5048,132.5141,132.1831,132.2103,49196
2022-11-30 10:00:00,132.8724,132.9359,132.4552,132.5096,50724
2022-11-30 09:45:00,133.0629,133.1581,132.6184,132.8905,72645
2022-11-30 09:30:00,132.5912,133.3712,132.5912,133.0447,126825
2022-11-30 09:15:00,132.6094,132.6094,132.6094,132.6094,100
2022-11-30 09:00:00,132.6094,132.6094,132.6094,132.6094,336
2022-11-30 08:45:00,132.6094,132.8633,132.6094,132.8633,700
2022-11-30 08:30:00,132.8724,132.8724,132.8724,132.8724,309
2022-11-29 19:30:00,132.7726,132.7726,132.7726,132.7726,200
2022-11-29 19:15:00,132.6910,132.6910,132.6910,132.6910,500
2022-11-29 18:45:00,132.7182,132.7182,132.6003,132.6003,595
2022-11-29 17:45:00,132.7364,132.7364,132.7364,132.7364,100
2022-11-29 16:45:00,132.8905,132.8905,132.2466,132.2466,200
2022-11-29 16:00:00,132.8633,132.8633,132.8633,132.8633,537297
2022-11-29 15:45:00,132.6729,132.9540,132.5912,132.8180,223666
2022-11-29 15:30:00,132.6094,132.7998,132.5912,132.6774,47794
2022-11-29 15:15:00,132.7091,132.7182,132.5550,132.6094,35463
2022-11-29 15:00:00,132.6502,132.7454,132.5913,132.6910,30254
2022-11-29 14:45:00,132.5368,132.6547,132.5096,132.6547,28954
2022-11-29 14:30:00,132.6638,132.7545,132.5005,132.5278,26566
2022-11-29 14:15:00,132.9087,132.9384,132.6275,132.6638,22250
2022-11-29 14:00:00,132.6729,132.9812,132.6639,132.9178,37761
2022-11-29 13:45:00,132.4960,132.6815,132.4098,132.6402,60836
2022-11-29 13:30:00,132.4597,132.5459,132.4189,132.4824,48988
2022-11-29 13:15:00,132.5096,132.5278,132.3736,132.4597,44357
2022-11-29 13:00:00,132.5822,132.5912,132.4280,132.5096,37790
2022-11-29 12:45:00,132.5459,132.5822,132.4915,132.5731,22129
2022-11-29 12:30:00,132.4507,132.6547,132.4507,132.5459,26910
