timestamp,open,high,low,close,volume
2024-10-31 19:45:00,202.3469,202.3469,201.8697,201.8868,244
2024-10-31 19:30:00,202.1511,202.3469,202.1511,202.3371,791
2024-10-31 19:15:00,202.3175,202.3371,202.3175,202.3371,8
2024-10-31 19:00:00,202.3665,202.3665,202.1511,202.1511,1664952
2024-10-31 18:45:00,202.3567,202.5818,202.1511,202.5807,797
2024-10-31 18:30:00,202.3665,202.5427,202.1511,202.3567,1665048
2024-10-31 18:15:00,201.7595,201.8966,201.6616,201.8966,178
2024-10-31 18:00:00,202.1609,202.3175,201.7595,201.8574,907
2024-10-31 17:45:00,202.3518,202.3518,202.1120,202.1609,56
2024-10-31 17:30:00,202.1120,202.3371,202.1120,202.1120,160
2024-10-31 17:15:00,201.8868,202.5916,201.8868,202.5916,771
2024-10-31 17:00:00,202.3665,202.3665,201.8574,202.0532,850
2024-10-31 16:45:00,202.1120,202.3665,201.8574,201.8574,39597
2024-10-31 16:30:00,201.8476,202.3586,201.7106,202.3468,404
2024-10-31 16:15:00,202.3665,202.5034,201.7987,202.0532,1807
2024-10-31 16:00:00,202.2980,202.7091,201.9064,202.5035,5562797
2024-10-31 15:45:00,202.4644,203.3160,202.2882,202.2980,642558
2024-10-31 15:30:00,202.6406,202.7385,202.3077,202.4350,164959
2024-10-31 15:15:00,202.2294,202.6699,202.1266,202.6357,97338
2024-10-31 15:00:00,202.4888,202.6210,202.1120,202.2588,93458
2024-10-31 14:45:00,202.6063,202.6298,202.2588,202.4840,93113
2024-10-31 14:30:00,202.6768,202.8168,202.3322,202.6014,99035
2024-10-31 14:15:00,202.6699,202.8168,202.4840,202.6797,85251
2024-10-31 14:00:00,202.8462,202.9147,202.5133,202.6944,93862
2024-10-31 13:45:00,203.3552,203.3748,202.5623,202.8168,91607
2024-10-31 13:30:00,203.4825,203.6337,203.2182,203.3601,82745
2024-10-31 13:15:00,203.4384,203.7468,203.2965,203.5069,107913
2024-10-31 13:00:00,202.8364,203.5412,202.7776,203.4482,108001
2024-10-31 12:45:00,202.7287,202.8853,202.3763,202.8364,78627
2024-10-31 12:30:00,202.5329,202.7405,202.2490,202.7091,82977
2024-10-31 12:15:00,202.5427,202.9000,202.1805,202.5623,109499
2024-10-31 12:00:00,202.4840,202.5427,201.9651,202.5374,112728
2024-10-31 11:45:00,202.1120,202.4742,201.7812,202.4595,113108
2024-10-31 11:30:00,202.0679,202.4153,201.8183,202.1144,119639
2024-10-31 11:15:00,201.5686,202.1022,201.3484,202.0679,84893
2024-10-31 11:00:00,201.5833,201.8653,201.2994,201.6078,94524
2024-10-31 10:45:00,201.8819,201.9945,201.3799,201.5442,90959
2024-10-31 10:30:00,201.5442,202.2587,201.1722,201.8868,163235
2024-10-31 10:15:00,200.8883,201.8770,200.8100,201.4561,186112
2024-10-31 10:00:00,201.2162,201.3287,200.3694,200.8883,204388
2024-10-31 09:45:00,200.2813,201.2701,199.4884,201.2652,172927
2024-10-31 09:30:00,199.8310,201.2701,199.2241,200.2520,247458
2024-10-31 09:15:00,199.7527,200.5848,199.2143,199.7429,22742
2024-10-31 09:00:00,199.7331,200.1834,199.6450,199.7136,483
2024-10-31 08:45:00,199.9877,200.5848,199.5178,199.5178,1152
2024-10-31 08:30:00,199.9583,200.1639,199.7527,199.9877,179
2024-10-31 08:15:00,199.9255,200.1639,199.7527,199.9509,86
2024-10-31 08:00:00,200.1932,202.6394,199.7527,199.9877,813
