timestamp,open,high,low,close,volume
2021-12-31 17:45:00,115.4548,115.4635,115.4548,115.4635,300
2021-12-31 17:00:00,115.2562,115.2907,115.2562,115.2907,1001
2021-12-31 16:45:00,115.3857,115.3857,115.2907,115.2907,889
2021-12-31 16:30:00,115.4116,115.4116,115.4116,115.4116,100
2021-12-31 16:15:00,115.5325,115.5325,115.5325,115.5325,156
2021-12-31 16:00:00,115.4289,115.4289,115.2907,115.4289,599566
2021-12-31 15:45:00,115.9643,115.9643,115.3857,115.4203,349631
2021-12-31 15:30:00,115.8694,115.9859,115.8391,115.9730,110935
2021-12-31 15:15:00,115.8175,115.9212,115.7571,115.8607,85177
2021-12-31 15:00:00,115.7744,115.9212,115.7484,115.8262,100687
2021-12-31 14:45:00,115.9730,115.9773,115.7484,115.7830,86890
2021-12-31 14:30:00,116.0766,116.1284,115.9761,115.9761,52877
2021-12-31 14:15:00,116.2062,116.2062,116.0248,116.0680,43036
2021-12-31 14:00:00,116.2148,116.3357,116.1846,116.2105,32137
2021-12-31 13:45:00,116.0853,116.2148,116.0464,116.2148,45901
2021-12-31 13:30:00,116.1284,116.2407,116.0464,116.0982,57513
2021-12-31 13:15:00,116.0939,116.1457,116.0334,116.1328,38513
2021-12-31 13:00:00,116.3516,116.3516,116.0939,116.0939,56595
2021-12-31 12:45:00,116.3055,116.3746,116.2752,116.3435,50311
2021-12-31 12:30:00,116.2448,116.4048,116.2407,116.2961,63055
2021-12-31 12:15:00,116.2960,116.3098,116.1025,116.2407,49926
2021-12-31 12:00:00,116.2580,116.3271,116.2407,116.2925,44608
2021-12-31 11:45:00,116.2062,116.4048,116.2062,116.2537,57470
2021-12-31 11:30:00,116.0390,116.2344,116.0075,116.1975,58426
2021-12-31 11:15:00,116.1457,116.3012,115.9989,116.0507,80534
2021-12-31 11:00:00,116.1543,116.2234,115.9903,116.1457,56313
2021-12-31 10:45:00,116.0334,116.1889,115.9471,116.1587,61032
2021-12-31 10:30:00,116.3443,116.3443,115.9830,116.0248,65115
2021-12-31 10:15:00,116.3271,116.4307,116.2234,116.3400,70909
2021-12-31 10:00:00,116.1112,116.3789,115.9557,116.3204,76463
2021-12-31 09:45:00,116.2666,116.5775,116.0766,116.1241,100681
2021-12-31 09:30:00,115.7225,116.4480,115.7225,116.2234,157153
2021-12-31 09:15:00,115.5498,115.7225,115.5498,115.7225,4710
2021-12-31 09:00:00,115.2907,115.4635,115.2907,115.4635,500
2021-12-31 08:45:00,115.3857,115.4462,115.3857,115.3857,561
2021-12-31 08:30:00,115.6189,115.6189,115.6103,115.6103,400
2021-12-31 08:15:00,115.6189,115.6189,115.6189,115.6189,200
2021-12-30 19:30:00,115.5757,115.5757,115.4203,115.4203,543
2021-12-30 19:15:00,115.5757,115.5757,115.5757,115.5757,100
2021-12-30 18:30:00,115.6448,115.6966,115.6448,115.6966,200
2021-12-30 18:15:00,115.6794,115.6880,115.6794,115.6880,300
2021-12-30 17:30:00,115.5498,115.5498,115.5498,115.5498,825
2021-12-30 17:15:00,115.5498,115.5498,115.5498,115.5498,100
2021-12-30 16:45:00,115.4116,115.4116,115.4030,115.4030,344
2021-12-30 16:00:00,115.6448,115.6448,115.4807,115.6448,306747
2021-12-30 15:45:00,115.7571,115.8305,115.4754,115.6535,350953
2021-12-30 15:30:00,115.7744,115.8434,115.6966,115.7830,122853
2021-12-30 15:15:00,115.7916,115.8262,115.7225,115.7744,56274
2021-12-30 15:00:00,115.8780,115.8866,115.7571,115.7916,53280
2021-12-30 14:45:00,115.7398,115.8866,115.7312,115.8780,49168
2021-12-30 14:30:00,115.7312,115.7556,115.6832,115.7484,45658
