timestamp,open,high,low,close,volume
2023-02-28 19:30:00,118.4528,118.4528,118.4528,118.4528,182
2023-02-28 18:30:00,118.6089,118.6089,118.6089,118.6089,400
2023-02-28 18:15:00,118.6089,118.6089,118.6089,118.6089,100
2023-02-28 17:15:00,118.7191,118.7191,118.7191,118.7191,316
2023-02-28 17:00:00,118.7191,118.7191,118.7191,118.7191,322
2023-02-28 16:30:00,118.7099,118.7099,118.4253,118.4895,651
2023-02-28 16:15:00,118.7191,118.7191,118.7099,118.7191,3519
2023-02-28 16:00:00,118.7191,118.7191,118.7191,118.7191,1450527
2023-02-28 15:45:00,118.8385,119.1323,118.6732,118.6732,465188
2023-02-28 15:30:00,118.9027,118.9380,118.8201,118.8339,108144
2023-02-28 15:15:00,118.9716,119.0221,118.8844,118.8981,66792
2023-02-28 15:00:00,119.0588,119.0680,118.9303,118.9762,49870
2023-02-28 14:45:00,119.2241,119.2654,119.0404,119.0864,36679
2023-02-28 14:30:00,119.1185,119.2057,118.9780,119.1965,42045
2023-02-28 14:15:00,119.2792,119.2792,119.0680,119.1047,51351
2023-02-28 14:00:00,119.0313,119.2884,118.9486,119.2838,74155
2023-02-28 13:45:00,118.9486,119.0772,118.8752,119.0175,39450
2023-02-28 13:30:00,118.9945,119.0680,118.8935,118.9440,30453
2023-02-28 13:15:00,118.8935,119.0053,118.8017,118.9899,42766
2023-02-28 13:00:00,118.9762,119.0129,118.9027,118.9027,47758
2023-02-28 12:45:00,118.7925,119.0221,118.7925,118.9762,61648
2023-02-28 12:30:00,118.8614,118.9027,118.7465,118.7925,54472
2023-02-28 12:15:00,118.8201,118.9991,118.8201,118.8614,39554
2023-02-28 12:00:00,118.6640,118.8385,118.6640,118.8109,35132
2023-02-28 11:45:00,118.7925,118.8109,118.5722,118.6559,46044
2023-02-28 11:30:00,119.0680,119.0818,118.7834,118.8109,48529
2023-02-28 11:15:00,119.1347,119.2470,119.0588,119.0680,66404
2023-02-28 11:00:00,119.0680,119.3389,119.0680,119.1506,61557
2023-02-28 10:45:00,118.9301,119.0680,118.8017,119.0680,68933
2023-02-28 10:30:00,118.8935,119.0404,118.7925,118.9303,89709
2023-02-28 10:15:00,118.9854,119.1047,118.8109,118.8935,83293
