timestamp,open,high,low,close,volume
2023-09-29 19:45:00,132.3687,132.3687,131.9073,132.1050,50
2023-09-29 19:30:00,132.3781,132.3781,132.3781,132.3781,2
2023-09-29 19:15:00,131.9167,132.3781,131.9167,132.3781,82
2023-09-29 19:00:00,132.1050,132.1050,131.9167,131.9167,1109829
2023-09-29 18:45:00,132.2745,132.2745,132.1050,132.1050,3
2023-09-29 18:30:00,132.1050,132.1050,132.0579,132.1050,1109842
2023-09-29 18:15:00,132.1427,132.1427,131.9167,132.1050,201
2023-09-29 18:00:00,132.1050,132.1521,131.9167,131.9167,514
2023-09-29 17:45:00,132.6511,132.6511,132.1144,132.1333,32
2023-09-29 17:30:00,132.1144,132.2745,132.1144,132.2745,7
2023-09-29 17:15:00,132.2651,132.2651,132.2651,132.2651,1
2023-09-29 17:00:00,132.2651,132.2651,132.1050,132.1144,17308
2023-09-29 16:30:00,132.9995,132.9995,132.1050,132.2745,20159
2023-09-29 16:15:00,132.1050,132.5727,132.1050,132.5727,23918
2023-09-29 16:00:00,132.1427,132.3310,131.7284,132.1050,3535914
2023-09-29 15:45:00,132.0014,132.4346,131.8790,132.1427,717928
2023-09-29 15:30:00,131.9449,132.1144,131.8979,132.0014,267106
2023-09-29 15:15:00,132.0579,132.1662,131.7943,131.9449,125153
2023-09-29 15:00:00,132.2180,132.3216,131.9167,132.0485,121870
2023-09-29 14:45:00,132.0203,132.2039,131.8602,132.1898,142493
2023-09-29 14:30:00,131.7190,132.0636,131.6436,132.0297,123288
2023-09-29 14:15:00,131.6813,131.9167,131.6483,131.7190,120688
2023-09-29 14:00:00,131.5401,131.7440,131.4931,131.6719,124585
2023-09-29 13:45:00,131.8350,131.8602,131.4553,131.5495,109882
2023-09-29 13:30:00,132.0297,132.0768,131.7660,131.8461,91958
2023-09-29 13:15:00,131.7660,132.0485,131.6397,132.0297,119493
2023-09-29 13:00:00,132.2180,132.2180,131.6719,131.7472,165400
2023-09-29 12:45:00,132.4063,132.4722,132.1427,132.2227,109163
2023-09-29 12:30:00,132.5476,132.5805,132.3687,132.4063,102402
2023-09-29 12:15:00,132.4722,132.5852,132.3592,132.5301,73943
2023-09-29 12:00:00,132.3498,132.7265,132.2226,132.4769,158638
2023-09-29 11:45:00,132.5193,132.5476,132.2651,132.3545,108815
2023-09-29 11:30:00,132.9054,132.9619,132.4346,132.5005,98478
2023-09-29 11:15:00,132.8677,133.2538,132.8395,132.9054,122400
2023-09-29 11:00:00,133.1973,133.2443,132.8395,132.8818,196572
2023-09-29 10:45:00,133.2490,133.4514,133.1125,133.2067,202369
2023-09-29 10:30:00,133.1596,133.3287,133.0749,133.2538,148998
2023-09-29 10:15:00,133.2349,133.3985,133.0844,133.1502,120672
2023-09-29 10:00:00,133.4986,133.5739,132.9807,133.2443,201106
2023-09-29 09:45:00,133.0278,133.5645,132.6511,133.4986,211692
2023-09-29 09:30:00,133.7057,133.8281,132.8356,133.0654,230558
2023-09-29 09:15:00,133.9411,133.9505,133.6398,133.6398,1870
2023-09-29 09:00:00,133.9223,134.0353,133.3103,133.8940,5912
2023-09-29 08:45:00,133.8846,133.9223,133.7104,133.9223,29
2023-09-29 08:30:00,133.6586,134.1294,133.6163,133.9223,847
